,predicted_latency_s
cluster_4_6258021#2a6dd82d-716d-43fa-8244-01f1e609eb17,32.803836822509766
cluster_4_6256376#2a6dd82d-716d-43fa-8244-01f1e609eb17,13.240395545959473
cluster_4_5449515#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,6.882991790771484
cluster_4_5445941#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,12.685754776000977
cluster_16_13001766#bc206036-281c-4fec-add9-79f33586b869,117.05303192138672
cluster_32_9347598#a8209551-177d-48ec-94e1-6b3b74d3025b,180.56497192382812
cluster_4_5446782#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,7.774400234222412
cluster_4_6253485#2a6dd82d-716d-43fa-8244-01f1e609eb17,18.482254028320312
cluster_16_13005569#bc206036-281c-4fec-add9-79f33586b869,150.70152282714844
cluster_4_5446721#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,11.981778144836426
cluster_4_6257838#2a6dd82d-716d-43fa-8244-01f1e609eb17,64.7633056640625
cluster_4_6257757#2a6dd82d-716d-43fa-8244-01f1e609eb17,8.189406394958496
cluster_4_5445697#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,28.7762451171875
cluster_8_5080121#b785e794-b82f-411d-bb93-65efffaa7896,83.32917022705078
cluster_4_5443866#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,4.6802473068237305
cluster_4_6253369#2a6dd82d-716d-43fa-8244-01f1e609eb17,9.217812538146973
cluster_4_6259908#2a6dd82d-716d-43fa-8244-01f1e609eb17,92.84332275390625
cluster_4_5244018#be8fde18-c8c0-4861-b440-62816a3cc0e6,28.31128692626953
cluster_8_6096856#17d3f7e6-fa5e-425f-b62f-d49373a69159,64.39225006103516
cluster_4_5445647#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,7.961220741271973
cluster_4_5244003#be8fde18-c8c0-4861-b440-62816a3cc0e6,53.75267028808594
cluster_8_5081837#b785e794-b82f-411d-bb93-65efffaa7896,79.87535858154297
cluster_4_6251302#2a6dd82d-716d-43fa-8244-01f1e609eb17,16.89133644104004
cluster_4_5446466#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,14.522144317626953
cluster_8_4673801#d7f38d01-97a7-4348-8a94-321b91dba083,93.92608642578125
cluster_4_6251765#2a6dd82d-716d-43fa-8244-01f1e609eb17,29.831127166748047
cluster_4_6252701#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.132511615753174
cluster_16_13005367#bc206036-281c-4fec-add9-79f33586b869,176.45437622070312
cluster_16_10969523#a7fb2e40-0faf-4956-a6f1-81a6e10c1087,3.7357771396636963
cluster_4_6256195#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.476541042327881
cluster_4_6253019#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.553295612335205
cluster_4_6259781#2a6dd82d-716d-43fa-8244-01f1e609eb17,4.182734489440918
cluster_4_6259321#2a6dd82d-716d-43fa-8244-01f1e609eb17,17.65261459350586
cluster_16_12191054#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,141.63026428222656
cluster_4_6258829#2a6dd82d-716d-43fa-8244-01f1e609eb17,13.02685832977295
cluster_8_5084056#b785e794-b82f-411d-bb93-65efffaa7896,63.981327056884766
cluster_4_5448072#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,5.341342926025391
cluster_4_5446271#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,40.536190032958984
cluster_8_5083350#b785e794-b82f-411d-bb93-65efffaa7896,254.03504943847656
cluster_8_4675731#d7f38d01-97a7-4348-8a94-321b91dba083,222.8375701904297
cluster_16_13000942#bc206036-281c-4fec-add9-79f33586b869,2.033914566040039
cluster_4_5448355#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,18.528505325317383
cluster_4_6253432#2a6dd82d-716d-43fa-8244-01f1e609eb17,5.457763671875
cluster_16_13000879#bc206036-281c-4fec-add9-79f33586b869,6.125565052032471
cluster_8_5083868#b785e794-b82f-411d-bb93-65efffaa7896,30.61376190185547
cluster_16_13003888#bc206036-281c-4fec-add9-79f33586b869,140.37290954589844
cluster_8_5080962#b785e794-b82f-411d-bb93-65efffaa7896,162.66407775878906
cluster_4_6253845#2a6dd82d-716d-43fa-8244-01f1e609eb17,30.000717163085938
cluster_8_5080180#b785e794-b82f-411d-bb93-65efffaa7896,80.1707763671875
cluster_8_5083619#b785e794-b82f-411d-bb93-65efffaa7896,61.45942687988281
cluster_4_5446953#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,11.350872039794922
cluster_16_13000951#bc206036-281c-4fec-add9-79f33586b869,5.2162675857543945
cluster_4_6249518#2a6dd82d-716d-43fa-8244-01f1e609eb17,110.37031555175781
cluster_8_5083836#b785e794-b82f-411d-bb93-65efffaa7896,45.343353271484375
cluster_4_5243968#be8fde18-c8c0-4861-b440-62816a3cc0e6,88.1353530883789
cluster_4_5445678#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,11.845261573791504
cluster_4_6249294#2a6dd82d-716d-43fa-8244-01f1e609eb17,147.6090087890625
cluster_4_5243842#be8fde18-c8c0-4861-b440-62816a3cc0e6,321.2320861816406
cluster_4_6250796#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.764953136444092
cluster_8_6098220#17d3f7e6-fa5e-425f-b62f-d49373a69159,40.43020248413086
cluster_4_5448002#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,5.436192512512207
cluster_4_6253429#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.464297771453857
cluster_4_6253303#2a6dd82d-716d-43fa-8244-01f1e609eb17,21.962718963623047
cluster_8_5084118#b785e794-b82f-411d-bb93-65efffaa7896,31.47195053100586
cluster_16_13000254#bc206036-281c-4fec-add9-79f33586b869,6.002649307250977
cluster_4_5448960#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,9.483855247497559
cluster_4_6453836#dd8b8547-3362-4c68-ae25-c0ad33e929e8,33.15039825439453
cluster_4_6253468#2a6dd82d-716d-43fa-8244-01f1e609eb17,40.857276916503906
cluster_4_6253720#2a6dd82d-716d-43fa-8244-01f1e609eb17,69.322998046875
cluster_8_5082352#b785e794-b82f-411d-bb93-65efffaa7896,20.874950408935547
cluster_8_5082271#b785e794-b82f-411d-bb93-65efffaa7896,49.66687774658203
cluster_8_5081452#b785e794-b82f-411d-bb93-65efffaa7896,62.34852600097656
cluster_16_13000687#bc206036-281c-4fec-add9-79f33586b869,5.106055736541748
cluster_4_5443976#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,3.631664991378784
cluster_8_5082475#b785e794-b82f-411d-bb93-65efffaa7896,20.556018829345703
cluster_16_13000831#bc206036-281c-4fec-add9-79f33586b869,2.5582313537597656
cluster_4_6258505#2a6dd82d-716d-43fa-8244-01f1e609eb17,18.825414657592773
cluster_4_6257806#2a6dd82d-716d-43fa-8244-01f1e609eb17,41.50844192504883
cluster_8_5084127#b785e794-b82f-411d-bb93-65efffaa7896,19.74238395690918
cluster_4_5447370#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,20.006242752075195
cluster_4_6257033#2a6dd82d-716d-43fa-8244-01f1e609eb17,45.723472595214844
cluster_16_12188024#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,7.883430004119873
cluster_4_6257897#2a6dd82d-716d-43fa-8244-01f1e609eb17,25.954450607299805
cluster_4_6257150#2a6dd82d-716d-43fa-8244-01f1e609eb17,10.70748519897461
cluster_4_6253698#2a6dd82d-716d-43fa-8244-01f1e609eb17,8.711435317993164
cluster_8_5082511#b785e794-b82f-411d-bb93-65efffaa7896,40.15333938598633
cluster_16_13003975#bc206036-281c-4fec-add9-79f33586b869,212.86337280273438
cluster_16_12191176#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,108.06795501708984
cluster_16_13001410#bc206036-281c-4fec-add9-79f33586b869,160.8018798828125
cluster_4_6252028#2a6dd82d-716d-43fa-8244-01f1e609eb17,12.295018196105957
cluster_4_6250659#2a6dd82d-716d-43fa-8244-01f1e609eb17,4.996115207672119
cluster_4_5446816#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,10.431708335876465
cluster_4_5445625#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,6.003427028656006
cluster_16_13004941#bc206036-281c-4fec-add9-79f33586b869,200.29261779785156
cluster_16_12187945#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,3.2329797744750977
cluster_8_4675345#d7f38d01-97a7-4348-8a94-321b91dba083,184.55490112304688
cluster_16_12188083#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,7.22579288482666
cluster_8_5083798#b785e794-b82f-411d-bb93-65efffaa7896,46.5566291809082
cluster_4_6250433#2a6dd82d-716d-43fa-8244-01f1e609eb17,15.34872817993164
cluster_4_5445009#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,5.77470588684082
cluster_8_4676564#d7f38d01-97a7-4348-8a94-321b91dba083,243.94935607910156
cluster_8_6098231#17d3f7e6-fa5e-425f-b62f-d49373a69159,112.30743408203125
cluster_4_6257731#2a6dd82d-716d-43fa-8244-01f1e609eb17,29.86162567138672
cluster_4_5444260#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,4.014120578765869
cluster_8_5083783#b785e794-b82f-411d-bb93-65efffaa7896,66.87808227539062
cluster_8_5081772#b785e794-b82f-411d-bb93-65efffaa7896,68.5055923461914
cluster_16_13001032#bc206036-281c-4fec-add9-79f33586b869,12.830415725708008
cluster_4_6256929#2a6dd82d-716d-43fa-8244-01f1e609eb17,53.66526412963867
cluster_4_5447831#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,13.369915962219238
cluster_16_12190153#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,136.94293212890625
cluster_4_6252017#2a6dd82d-716d-43fa-8244-01f1e609eb17,12.361101150512695
cluster_16_12187896#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,5.9195685386657715
cluster_32_9347926#a8209551-177d-48ec-94e1-6b3b74d3025b,199.46791076660156
cluster_8_5079947#b785e794-b82f-411d-bb93-65efffaa7896,91.20125579833984
cluster_4_6256691#2a6dd82d-716d-43fa-8244-01f1e609eb17,10.3732271194458
cluster_4_6257147#2a6dd82d-716d-43fa-8244-01f1e609eb17,8.269997596740723
cluster_4_5446515#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,12.767040252685547
cluster_4_6257665#2a6dd82d-716d-43fa-8244-01f1e609eb17,8.99655532836914
cluster_16_11578255#fab5f86a-34b7-4dfa-b11f-4e8c35f7d293,221.73226928710938
cluster_4_5444883#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,3.891915798187256
cluster_8_5081582#b785e794-b82f-411d-bb93-65efffaa7896,117.88005828857422
cluster_8_6096847#17d3f7e6-fa5e-425f-b62f-d49373a69159,152.03573608398438
cluster_4_5446252#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,14.944670677185059
cluster_4_5445655#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,8.468936920166016
cluster_4_5447053#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,8.011792182922363
cluster_16_13002741#bc206036-281c-4fec-add9-79f33586b869,134.69053649902344
cluster_4_6257587#2a6dd82d-716d-43fa-8244-01f1e609eb17,5.596485137939453
cluster_4_6253378#2a6dd82d-716d-43fa-8244-01f1e609eb17,7.581718444824219
cluster_4_6257967#2a6dd82d-716d-43fa-8244-01f1e609eb17,13.593421936035156
cluster_16_13004265#bc206036-281c-4fec-add9-79f33586b869,150.69772338867188
cluster_4_5449597#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,52.40321350097656
cluster_4_6254241#2a6dd82d-716d-43fa-8244-01f1e609eb17,13.529367446899414
cluster_16_11578705#fab5f86a-34b7-4dfa-b11f-4e8c35f7d293,137.7890625
cluster_4_6257675#2a6dd82d-716d-43fa-8244-01f1e609eb17,27.326398849487305
cluster_4_5446779#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,7.742104530334473
cluster_8_5082309#b785e794-b82f-411d-bb93-65efffaa7896,50.04840087890625
cluster_8_4674887#d7f38d01-97a7-4348-8a94-321b91dba083,127.84744262695312
cluster_8_4675846#d7f38d01-97a7-4348-8a94-321b91dba083,372.388671875
cluster_4_5242443#be8fde18-c8c0-4861-b440-62816a3cc0e6,634.9437866210938
cluster_16_13000647#bc206036-281c-4fec-add9-79f33586b869,6.912778377532959
cluster_4_5447047#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,7.0437211990356445
cluster_4_6258841#2a6dd82d-716d-43fa-8244-01f1e609eb17,41.060726165771484
cluster_16_12187975#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,3.8736276626586914
cluster_4_6249730#2a6dd82d-716d-43fa-8244-01f1e609eb17,41.668983459472656
cluster_16_13005734#bc206036-281c-4fec-add9-79f33586b869,176.8810577392578
cluster_16_12188033#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,5.410889625549316
cluster_16_12188030#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,5.508872032165527
cluster_8_5083820#b785e794-b82f-411d-bb93-65efffaa7896,43.356292724609375
cluster_4_6257603#2a6dd82d-716d-43fa-8244-01f1e609eb17,55.0328254699707
cluster_4_6257153#2a6dd82d-716d-43fa-8244-01f1e609eb17,54.89501953125
cluster_8_5082187#b785e794-b82f-411d-bb93-65efffaa7896,14.061666488647461
cluster_4_6253582#2a6dd82d-716d-43fa-8244-01f1e609eb17,10.844708442687988
cluster_4_6259432#2a6dd82d-716d-43fa-8244-01f1e609eb17,6.697544097900391
cluster_4_5446155#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,16.58293914794922
cluster_16_13002964#bc206036-281c-4fec-add9-79f33586b869,104.71883392333984
cluster_4_5447874#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,6.631728649139404
cluster_16_13001160#bc206036-281c-4fec-add9-79f33586b869,99.43104553222656
cluster_8_5083817#b785e794-b82f-411d-bb93-65efffaa7896,60.521820068359375
cluster_4_5847419#b64eeb2f-3f0a-41af-9a2d-4fd919035714,2401.127685546875
cluster_8_5081544#b785e794-b82f-411d-bb93-65efffaa7896,120.52253723144531
cluster_16_12191112#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,184.56423950195312
cluster_8_5080082#b785e794-b82f-411d-bb93-65efffaa7896,75.4737777709961
cluster_4_6254765#2a6dd82d-716d-43fa-8244-01f1e609eb17,10.416886329650879
cluster_8_5083824#b785e794-b82f-411d-bb93-65efffaa7896,62.19349670410156
cluster_8_5084136#b785e794-b82f-411d-bb93-65efffaa7896,16.13504981994629
cluster_4_6255479#2a6dd82d-716d-43fa-8244-01f1e609eb17,33.646793365478516
cluster_4_6452722#dd8b8547-3362-4c68-ae25-c0ad33e929e8,281.2118225097656
cluster_8_6098270#17d3f7e6-fa5e-425f-b62f-d49373a69159,71.55363464355469
cluster_16_13002678#bc206036-281c-4fec-add9-79f33586b869,89.71614074707031
cluster_4_5447305#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,16.946365356445312
cluster_8_5084139#b785e794-b82f-411d-bb93-65efffaa7896,23.995515823364258
cluster_8_5083693#b785e794-b82f-411d-bb93-65efffaa7896,118.92044830322266
cluster_8_5083627#b785e794-b82f-411d-bb93-65efffaa7896,54.04146194458008
cluster_4_5243482#be8fde18-c8c0-4861-b440-62816a3cc0e6,757.0926513671875
cluster_16_10969563#a7fb2e40-0faf-4956-a6f1-81a6e10c1087,2.677591323852539
cluster_4_6257548#2a6dd82d-716d-43fa-8244-01f1e609eb17,8.464639663696289
cluster_8_5081843#b785e794-b82f-411d-bb93-65efffaa7896,71.02808380126953
cluster_8_5082537#b785e794-b82f-411d-bb93-65efffaa7896,4.432711124420166
cluster_4_5443821#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,8.901798248291016
cluster_8_4673806#d7f38d01-97a7-4348-8a94-321b91dba083,88.91593933105469
cluster_8_5081712#b785e794-b82f-411d-bb93-65efffaa7896,14.520451545715332
cluster_16_12190512#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,212.74038696289062
cluster_32_9347820#a8209551-177d-48ec-94e1-6b3b74d3025b,195.58932495117188
cluster_8_5081852#b785e794-b82f-411d-bb93-65efffaa7896,40.59913635253906
cluster_16_13004962#bc206036-281c-4fec-add9-79f33586b869,210.97283935546875
cluster_8_4675212#d7f38d01-97a7-4348-8a94-321b91dba083,343.114013671875
cluster_8_5082482#b785e794-b82f-411d-bb93-65efffaa7896,7.940181255340576
cluster_8_4676953#d7f38d01-97a7-4348-8a94-321b91dba083,256.2033386230469
cluster_4_5847460#b64eeb2f-3f0a-41af-9a2d-4fd919035714,2010.537353515625
cluster_8_6096265#17d3f7e6-fa5e-425f-b62f-d49373a69159,666.2005615234375
cluster_8_4675901#d7f38d01-97a7-4348-8a94-321b91dba083,197.0989227294922
cluster_8_5082681#b785e794-b82f-411d-bb93-65efffaa7896,26.7880916595459
cluster_16_12188219#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,15.123627662658691
cluster_4_5447310#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,10.97459602355957
cluster_8_5082359#b785e794-b82f-411d-bb93-65efffaa7896,9.037522315979004
cluster_8_6098178#17d3f7e6-fa5e-425f-b62f-d49373a69159,57.730224609375
cluster_4_6249323#2a6dd82d-716d-43fa-8244-01f1e609eb17,129.0252685546875
cluster_4_5446704#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,7.1652398109436035
cluster_8_5081148#b785e794-b82f-411d-bb93-65efffaa7896,84.03099822998047
cluster_4_5443152#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,132.74197387695312
cluster_16_13001210#bc206036-281c-4fec-add9-79f33586b869,100.11078643798828
cluster_4_5447358#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,15.862642288208008
cluster_4_6249172#2a6dd82d-716d-43fa-8244-01f1e609eb17,257.9992370605469
cluster_16_12189983#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,101.09447479248047
cluster_4_6255462#2a6dd82d-716d-43fa-8244-01f1e609eb17,57.15011978149414
cluster_16_13001277#bc206036-281c-4fec-add9-79f33586b869,119.07746124267578
cluster_4_6257518#2a6dd82d-716d-43fa-8244-01f1e609eb17,35.21208953857422
cluster_4_6249275#2a6dd82d-716d-43fa-8244-01f1e609eb17,221.1769256591797
cluster_8_5084083#b785e794-b82f-411d-bb93-65efffaa7896,45.16321563720703
cluster_16_13001692#bc206036-281c-4fec-add9-79f33586b869,62.220252990722656
cluster_8_5081520#b785e794-b82f-411d-bb93-65efffaa7896,127.9813232421875
cluster_16_13002921#bc206036-281c-4fec-add9-79f33586b869,89.34276580810547
cluster_16_13001704#bc206036-281c-4fec-add9-79f33586b869,78.65624237060547
cluster_4_5241906#be8fde18-c8c0-4861-b440-62816a3cc0e6,651.5231323242188
cluster_8_5083761#b785e794-b82f-411d-bb93-65efffaa7896,61.11863327026367
cluster_16_12188539#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,175.86000061035156
cluster_16_12190054#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,115.36001586914062
cluster_8_5080907#b785e794-b82f-411d-bb93-65efffaa7896,154.869384765625
cluster_4_5242163#be8fde18-c8c0-4861-b440-62816a3cc0e6,634.2886352539062
cluster_8_4676281#d7f38d01-97a7-4348-8a94-321b91dba083,211.7842254638672
cluster_8_5082743#b785e794-b82f-411d-bb93-65efffaa7896,6.977021217346191
cluster_8_5082251#b785e794-b82f-411d-bb93-65efffaa7896,39.37184143066406
cluster_8_5082780#b785e794-b82f-411d-bb93-65efffaa7896,6.186740875244141
cluster_4_5443278#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,93.09490203857422
cluster_8_6097509#17d3f7e6-fa5e-425f-b62f-d49373a69159,106.81758117675781
cluster_8_5082675#b785e794-b82f-411d-bb93-65efffaa7896,6.266853332519531
cluster_8_4673787#d7f38d01-97a7-4348-8a94-321b91dba083,92.38038635253906
cluster_4_6453250#dd8b8547-3362-4c68-ae25-c0ad33e929e8,33.451839447021484
cluster_8_6098302#17d3f7e6-fa5e-425f-b62f-d49373a69159,9.155990600585938
cluster_16_13002259#bc206036-281c-4fec-add9-79f33586b869,131.744140625
cluster_16_13002844#bc206036-281c-4fec-add9-79f33586b869,105.26693725585938
cluster_4_6249258#2a6dd82d-716d-43fa-8244-01f1e609eb17,173.2177734375
cluster_16_13004451#bc206036-281c-4fec-add9-79f33586b869,166.59429931640625
cluster_16_13004203#bc206036-281c-4fec-add9-79f33586b869,127.47756958007812
cluster_8_5082774#b785e794-b82f-411d-bb93-65efffaa7896,7.090111255645752
cluster_16_13005576#bc206036-281c-4fec-add9-79f33586b869,108.71215057373047
cluster_4_5443036#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,164.65890502929688
cluster_16_13002453#bc206036-281c-4fec-add9-79f33586b869,99.49645233154297
cluster_8_6098208#17d3f7e6-fa5e-425f-b62f-d49373a69159,30.92022705078125
cluster_16_10969061#a7fb2e40-0faf-4956-a6f1-81a6e10c1087,67.27074432373047
cluster_8_5082203#b785e794-b82f-411d-bb93-65efffaa7896,28.171974182128906
cluster_4_5443157#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,133.1710662841797
cluster_8_5082491#b785e794-b82f-411d-bb93-65efffaa7896,6.436832427978516
cluster_4_5847984#b64eeb2f-3f0a-41af-9a2d-4fd919035714,1348.537109375
cluster_8_5081388#b785e794-b82f-411d-bb93-65efffaa7896,3.9731781482696533
cluster_4_5847928#b64eeb2f-3f0a-41af-9a2d-4fd919035714,1765.4132080078125
cluster_16_13002961#bc206036-281c-4fec-add9-79f33586b869,85.04244995117188
cluster_16_13001801#bc206036-281c-4fec-add9-79f33586b869,50.606964111328125
cluster_8_5082342#b785e794-b82f-411d-bb93-65efffaa7896,5.857182502746582
cluster_16_13004480#bc206036-281c-4fec-add9-79f33586b869,155.87911987304688
cluster_8_5082464#b785e794-b82f-411d-bb93-65efffaa7896,5.073604106903076
cluster_8_5084006#b785e794-b82f-411d-bb93-65efffaa7896,18.978471755981445
cluster_8_5081104#b785e794-b82f-411d-bb93-65efffaa7896,109.40143585205078
cluster_8_5081431#b785e794-b82f-411d-bb93-65efffaa7896,58.94618225097656
cluster_16_13005650#bc206036-281c-4fec-add9-79f33586b869,102.69088745117188
cluster_8_4676192#d7f38d01-97a7-4348-8a94-321b91dba083,238.051025390625
cluster_16_13005681#bc206036-281c-4fec-add9-79f33586b869,77.78347778320312
cluster_8_4674483#d7f38d01-97a7-4348-8a94-321b91dba083,227.97781372070312
cluster_4_6249457#2a6dd82d-716d-43fa-8244-01f1e609eb17,48.114383697509766
cluster_8_5081373#b785e794-b82f-411d-bb93-65efffaa7896,10.51288890838623
cluster_8_5084145#b785e794-b82f-411d-bb93-65efffaa7896,18.160234451293945
cluster_8_5082736#b785e794-b82f-411d-bb93-65efffaa7896,6.2259368896484375
cluster_16_13001938#bc206036-281c-4fec-add9-79f33586b869,54.42634582519531
cluster_4_5243614#be8fde18-c8c0-4861-b440-62816a3cc0e6,712.7915649414062
cluster_8_5084099#b785e794-b82f-411d-bb93-65efffaa7896,14.34994888305664
cluster_16_13001612#bc206036-281c-4fec-add9-79f33586b869,32.711360931396484
cluster_8_4674678#d7f38d01-97a7-4348-8a94-321b91dba083,117.67534637451172
cluster_4_5847941#b64eeb2f-3f0a-41af-9a2d-4fd919035714,1124.2890625
cluster_8_5079952#b785e794-b82f-411d-bb93-65efffaa7896,87.45857238769531
cluster_8_5082794#b785e794-b82f-411d-bb93-65efffaa7896,12.243178367614746
cluster_4_6249316#2a6dd82d-716d-43fa-8244-01f1e609eb17,134.16964721679688
cluster_4_5244114#be8fde18-c8c0-4861-b440-62816a3cc0e6,102.86030578613281
cluster_8_5081130#b785e794-b82f-411d-bb93-65efffaa7896,87.363037109375
cluster_8_5081721#b785e794-b82f-411d-bb93-65efffaa7896,4.38475227355957
cluster_8_5080827#b785e794-b82f-411d-bb93-65efffaa7896,216.53482055664062
cluster_4_6453159#dd8b8547-3362-4c68-ae25-c0ad33e929e8,47.420440673828125
cluster_16_13002671#bc206036-281c-4fec-add9-79f33586b869,69.51303100585938
cluster_8_4673750#d7f38d01-97a7-4348-8a94-321b91dba083,99.76325225830078
cluster_16_12187453#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,93.38812255859375
cluster_16_13004149#bc206036-281c-4fec-add9-79f33586b869,105.08072662353516
cluster_8_4675003#d7f38d01-97a7-4348-8a94-321b91dba083,126.6585693359375
cluster_16_13002662#bc206036-281c-4fec-add9-79f33586b869,59.81999969482422
cluster_16_11580072#fab5f86a-34b7-4dfa-b11f-4e8c35f7d293,181.33497619628906
cluster_8_4675037#d7f38d01-97a7-4348-8a94-321b91dba083,165.8408660888672
cluster_16_13001554#bc206036-281c-4fec-add9-79f33586b869,25.989431381225586
cluster_8_5084039#b785e794-b82f-411d-bb93-65efffaa7896,10.63721752166748
cluster_4_5241774#be8fde18-c8c0-4861-b440-62816a3cc0e6,451.08990478515625
cluster_16_12188626#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,155.78587341308594
cluster_8_5082791#b785e794-b82f-411d-bb93-65efffaa7896,6.909522533416748
cluster_8_5082860#b785e794-b82f-411d-bb93-65efffaa7896,19.593265533447266
cluster_8_5083873#b785e794-b82f-411d-bb93-65efffaa7896,14.8433256149292
cluster_8_6097668#17d3f7e6-fa5e-425f-b62f-d49373a69159,8.526999473571777
cluster_4_6249156#2a6dd82d-716d-43fa-8244-01f1e609eb17,238.1136932373047
cluster_8_5082818#b785e794-b82f-411d-bb93-65efffaa7896,37.88447189331055
cluster_4_5241984#be8fde18-c8c0-4861-b440-62816a3cc0e6,610.8991088867188
cluster_16_13004360#bc206036-281c-4fec-add9-79f33586b869,112.12298583984375
cluster_16_12189616#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,212.9347381591797
cluster_8_5489816#fcfcf225-6830-41b7-89ec-f6f171ee6f13,779.2741088867188
cluster_16_12188818#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,269.7017517089844
cluster_8_5081121#b785e794-b82f-411d-bb93-65efffaa7896,90.2325210571289
cluster_16_13003836#bc206036-281c-4fec-add9-79f33586b869,94.91048431396484
cluster_8_6097867#17d3f7e6-fa5e-425f-b62f-d49373a69159,120.00630187988281
cluster_16_13002805#bc206036-281c-4fec-add9-79f33586b869,88.54855346679688
cluster_8_5084053#b785e794-b82f-411d-bb93-65efffaa7896,10.471940040588379
cluster_8_6098006#17d3f7e6-fa5e-425f-b62f-d49373a69159,22.15334701538086
cluster_16_12188561#f4b2e01f-9795-4c38-802b-dd59a3de9cf1,197.2393798828125
cluster_16_13004659#bc206036-281c-4fec-add9-79f33586b869,175.20278930664062
cluster_8_5083302#b785e794-b82f-411d-bb93-65efffaa7896,91.64653015136719
cluster_8_6096818#17d3f7e6-fa5e-425f-b62f-d49373a69159,5.745842933654785
cluster_8_5084047#b785e794-b82f-411d-bb93-65efffaa7896,16.055994033813477
cluster_8_5084064#b785e794-b82f-411d-bb93-65efffaa7896,10.296957015991211
cluster_8_5082967#b785e794-b82f-411d-bb93-65efffaa7896,47.233177185058594
cluster_4_5847989#b64eeb2f-3f0a-41af-9a2d-4fd919035714,1129.390869140625
cluster_8_5081076#b785e794-b82f-411d-bb93-65efffaa7896,74.0074234008789
cluster_8_5083683#b785e794-b82f-411d-bb93-65efffaa7896,22.401453018188477
cluster_4_5443214#f85b5d4b-041c-4c0e-bfa8-ded90142dd4b,95.51075744628906
cluster_8_5083323#b785e794-b82f-411d-bb93-65efffaa7896,72.013427734375
cluster_8_4674006#d7f38d01-97a7-4348-8a94-321b91dba083,50.02983856201172
